beneficiary_id,full_name,national_id,email,phone,pillar,region,consent_status,consent_type,consent_date,status,enrollment_status,consent_data_sharing,consent_photo_use,consent_sms_contact,consent_external_reporting
INK-2026-1450,Rose Muthoni,20008356,rose.muthoni.450@inuka.org,+254795207563,Tech,North Eastern,Consented,Digital Signature,2026-06-02 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1451,Mary Achieng,20008641,mary.achieng.451@inuka.org,+254760462511,Plus,Nairobi,Consented,Digital Signature,2026-07-18 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1452,Florence Ekiru,20007924,florence.ekiru.452@inuka.org,+254723451239,Tech,Central,Consented,Physical Form,2026-02-25 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1453,Rachael Nekesa,20007888,rachael.nekesa.453@inuka.org,+254773840726,Tech,Coastal,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1454,Geoffrey Kimani,20007866,geoffrey.kimani.454@inuka.org,+254719520351,Plus,North Eastern,Consented,Physical Form,2026-08-03 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1455,Agnes Kiprop,20008299,agnes.kiprop.455@inuka.org,+254747175182,Vocational,Rift Valley,Withdrawn,Physical Form,2026-07-10 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1456,Collins Wambui,20008663,collins.wambui.456@inuka.org,+254795853965,Plus,Central,Consented,SMS OTP,2026-02-20 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1457,Philip Ali,20008670,philip.ali.457@inuka.org,+254714705752,Tech,Nairobi,Consented,Physical Form,2026-08-11 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1458,Agnes Wanjiku,20008153,agnes.wanjiku.458@inuka.org,+254777948886,Vocational,Central,Consented,Digital Signature,2026-03-01 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1459,Kevin Mwangi,20008259,kevin.mwangi.459@inuka.org,+254779636265,Scholarship,North Eastern,Consented,SMS OTP,2026-08-11 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1460,Gladys Wamalwa,20008188,gladys.wamalwa.460@inuka.org,+254770299743,Plus,Rift Valley,Consented,Digital Signature,2026-05-18 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1461,Jane Wambui,20008347,jane.wambui.461@inuka.org,+254724234727,Scholarship,Nyanza,Withdrawn,SMS OTP,2026-07-28 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1462,Lydia Ndwiga,20007998,lydia.ndwiga.462@inuka.org,+254785414925,Plus,Nairobi,Consented,Physical Form,2026-03-10 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1463,Jane Ekiru,20008373,jane.ekiru.463@inuka.org,+254778726805,Scholarship,Rift Valley,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1464,Agnes Jebet,20008528,agnes.jebet.464@inuka.org,+254736296929,Plus,Central,Consented,Physical Form,2026-06-04 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1465,Ruth Wambui,20008840,ruth.wambui.465@inuka.org,+254729539964,Scholarship,Rift Valley,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1466,Halima Kariuki,20008720,halima.kariuki.466@inuka.org,+254775895279,Tech,Central,Consented,Physical Form,2026-07-01 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1467,Eunice Lagat,20008418,eunice.lagat.467@inuka.org,+254741874804,Vocational,Nyanza,Consented,SMS OTP,2026-02-15 19:38:09,Active,Enrolled,1,1,0,0
INK-2026-1468,Anita Kariuki,20008530,anita.kariuki.468@inuka.org,+254761416256,Plus,Central,Consented,Physical Form,2026-05-19 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1469,Rose Kiarie,20008554,rose.kiarie.469@inuka.org,+254728135465,Vocational,Nairobi,Consented,SMS OTP,2026-03-04 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1470,Mercy Cherono,20008678,mercy.cherono.470@inuka.org,+254792553452,Tech,Western,Withdrawn,SMS OTP,2026-07-15 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1471,Esther Chepkemoi,20008771,esther.chepkemoi.471@inuka.org,+254741237308,Scholarship,Central,Consented,SMS OTP,2026-04-26 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1472,Robert Koech,20008868,robert.koech.472@inuka.org,+254746238502,Plus,North Eastern,Consented,SMS OTP,2026-08-18 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1473,Faith Juma,20008465,faith.juma.473@inuka.org,+254754903554,Scholarship,Central,Consented,Physical Form,2026-05-28 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1474,Kevin Simiyu,20008513,kevin.simiyu.474@inuka.org,+254728385423,Scholarship,Eastern,Consented,Physical Form,2026-04-28 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1475,Collins Otieno,20009018,collins.otieno.475@inuka.org,+254723667472,Tech,North Eastern,Consented,Digital Signature,2026-07-30 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1476,Rachael Ombati,20008842,rachael.ombati.476@inuka.org,+254792803370,Plus,Western,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1477,Geoffrey Karanja,20008868,geoffrey.karanja.477@inuka.org,+254725228351,Plus,Coastal,Consented,SMS OTP,2026-05-05 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1478,Michael Hassan,20008939,michael.hassan.478@inuka.org,+254728423947,Scholarship,Nairobi,Consented,SMS OTP,2026-07-22 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1479,Kevin Onyango,20008606,kevin.onyango.479@inuka.org,+254716554338,Plus,Nairobi,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1480,Stephen Ochieng,20008294,stephen.ochieng.480@inuka.org,+254785547209,Plus,Rift Valley,Consented,SMS OTP,2026-03-17 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1481,Fatuma Odhiambo,20008596,fatuma.odhiambo.481@inuka.org,+254750190830,Scholarship,North Eastern,Consented,SMS OTP,2026-03-24 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1482,Rose Achieng,20008552,rose.achieng.482@inuka.org,+254757229293,Tech,Central,Consented,Physical Form,2026-06-15 19:38:09,Active,Enrolled,1,0,0,0
INK-2026-1483,Brian Chelimo,20009120,brian.chelimo.483@inuka.org,+254733912694,Scholarship,Western,Consented,Digital Signature,2026-04-15 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1484,John Kiptoo,20009224,john.kiptoo.484@inuka.org,+254757987914,Tech,Coastal,Consented,Digital Signature,2026-03-28 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1485,Michael Kiarie,20008803,michael.kiarie.485@inuka.org,+254775188656,Vocational,North Eastern,Consented,SMS OTP,2026-08-06 19:38:09,Active,Enrolled,1,1,0,0
INK-2026-1486,Jane Kipruto,20008841,jane.kipruto.486@inuka.org,+254742846569,Vocational,North Eastern,Consented,Physical Form,2026-04-23 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1487,Peter Kiprop,20008945,peter.kiprop.487@inuka.org,+254743990833,Vocational,Rift Valley,Consented,SMS OTP,2026-03-17 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1488,Wycliffe Mohamed,20008836,wycliffe.mohamed.488@inuka.org,+254712487147,Tech,Nairobi,Consented,Physical Form,2026-02-21 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1489,Francis Karanja,20008772,francis.karanja.489@inuka.org,+254773274349,Scholarship,Nairobi,Consented,SMS OTP,2026-02-27 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1490,Fatuma Koech,20008520,fatuma.koech.490@inuka.org,+254799575925,Plus,North Eastern,Consented,Digital Signature,2026-07-17 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1491,Daniel Kiprop,20008977,daniel.kiprop.491@inuka.org,+254730312298,Tech,Western,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1492,Brian Barasa,20009011,brian.barasa.492@inuka.org,+254757636228,Tech,Coastal,Consented,Physical Form,2026-08-08 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1493,Asha Nekesa,20008924,asha.nekesa.493@inuka.org,+254733475907,Plus,Central,Consented,Digital Signature,2026-06-07 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1494,Michael Barasa,20009311,michael.barasa.494@inuka.org,+254770707432,Plus,North Eastern,Consented,Digital Signature,2026-08-12 19:38:09,Active,Enrolled,1,0,0,0
INK-2026-1495,Patrick Nyangau,20008935,patrick.nyangau.495@inuka.org,+254799518649,Vocational,Nairobi,Consented,SMS OTP,2026-07-09 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1496,Halima Kipkorir,20008658,halima.kipkorir.496@inuka.org,+254747333948,Tech,Central,Withdrawn,SMS OTP,2026-07-11 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1497,Emmanuel Wangari,20008955,emmanuel.wangari.497@inuka.org,+254782736221,Vocational,Nairobi,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1498,Kevin Ndwiga,20009433,kevin.ndwiga.498@inuka.org,+254750724596,Scholarship,Central,Consented,Physical Form,2026-02-28 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1499,Julius Otieno,20009011,julius.otieno.499@inuka.org,+254742517359,Vocational,Coastal,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1500,Stephen Wanjiku,20009050,stephen.wanjiku.500@inuka.org,+254756311819,Tech,Eastern,Consented,Digital Signature,2026-06-30 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1501,David Rotich,20009114,david.rotich.501@inuka.org,+254789405411,Tech,Nyanza,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1502,Geoffrey Odhiambo,20008805,geoffrey.odhiambo.502@inuka.org,+254756722570,Scholarship,Nairobi,Consented,Physical Form,2026-06-18 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1503,Geoffrey Mohamed,20009379,geoffrey.mohamed.503@inuka.org,+254745914624,Vocational,North Eastern,Consented,SMS OTP,2026-06-12 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1504,Grace Ochieng,20009038,grace.ochieng.504@inuka.org,+254798854571,Vocational,North Eastern,Consented,SMS OTP,2026-02-13 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1505,Fatuma Wambui,20009365,fatuma.wambui.505@inuka.org,+254749118342,Scholarship,North Eastern,Consented,Physical Form,2026-06-10 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1506,Lydia Sang,20009601,lydia.sang.506@inuka.org,+254768204662,Scholarship,Nyanza,Consented,Digital Signature,2026-07-11 19:38:09,Active,Enrolled,1,1,0,0
INK-2026-1507,Brian Njoroge,20009122,brian.njoroge.507@inuka.org,+254745423344,Scholarship,Western,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1508,Robert Ibrahim,20009142,robert.ibrahim.508@inuka.org,+254739922116,Plus,North Eastern,Consented,SMS OTP,2026-04-06 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1509,Zainab Ndwiga,20009151,zainab.ndwiga.509@inuka.org,+254784261728,Plus,Rift Valley,Consented,Physical Form,2026-08-19 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1510,Simon Odhiambo,20009357,simon.odhiambo.510@inuka.org,+254784448450,Tech,Coastal,Consented,SMS OTP,2026-05-27 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1511,Grace Ombati,20009189,grace.ombati.511@inuka.org,+254765884815,Tech,Rift Valley,Consented,Digital Signature,2026-03-04 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1512,Simon Wanjiku,20009384,simon.wanjiku.512@inuka.org,+254776814671,Vocational,Nairobi,Consented,Digital Signature,2026-02-10 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1513,Mercy Kemei,20009189,mercy.kemei.513@inuka.org,+254723507714,Vocational,Nyanza,Consented,Digital Signature,2026-03-17 19:38:09,Active,Enrolled,1,0,0,0
INK-2026-1514,Esther Kamau,20009307,esther.kamau.514@inuka.org,+254791291879,Vocational,Rift Valley,Consented,Digital Signature,2026-02-24 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1515,Brian Ibrahim,20009089,brian.ibrahim.515@inuka.org,+254720292496,Scholarship,Nyanza,Consented,Physical Form,2026-02-01 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1516,John Wangari,20009205,john.wangari.516@inuka.org,+254727329153,Tech,Nyanza,Consented,Physical Form,2026-08-08 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1517,Agnes Jebet,20009116,agnes.jebet.517@inuka.org,+254729909810,Scholarship,Rift Valley,Withdrawn,Digital Signature,2026-07-08 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1518,Patrick Maina,20009642,patrick.maina.518@inuka.org,+254725846995,Vocational,Rift Valley,Consented,Digital Signature,2026-07-18 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1519,Stephen Maina,20009434,stephen.maina.519@inuka.org,+254772726998,Vocational,Nairobi,Consented,SMS OTP,2026-05-09 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1520,Asha Koech,20009099,asha.koech.520@inuka.org,+254762519365,Scholarship,Rift Valley,Consented,SMS OTP,2026-06-24 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1521,Collins Onyango,20009439,collins.onyango.521@inuka.org,+254727383797,Tech,Rift Valley,Consented,Physical Form,2026-06-05 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1522,Evans Koech,20009422,evans.koech.522@inuka.org,+254743359222,Plus,Rift Valley,Consented,Physical Form,2026-03-13 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1523,Agnes Kimani,20009475,agnes.kimani.523@inuka.org,+254786758410,Scholarship,Nairobi,Consented,SMS OTP,2026-05-04 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1524,Philip Sang,20009528,philip.sang.524@inuka.org,+254723861483,Plus,North Eastern,Consented,Physical Form,2026-05-10 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1525,Eunice Koech,20009577,eunice.koech.525@inuka.org,+254741983419,Vocational,Rift Valley,Consented,Digital Signature,2026-03-15 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1526,Andrew Wanyama,20009372,andrew.wanyama.526@inuka.org,+254736105615,Plus,Coastal,Consented,Physical Form,2026-05-12 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1527,Evans Maina,20009779,evans.maina.527@inuka.org,+254785634390,Vocational,Coastal,Consented,Physical Form,2026-07-09 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1528,Beatrice Otieno,20009645,beatrice.otieno.528@inuka.org,+254770390603,Plus,North Eastern,Consented,Digital Signature,2026-03-19 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1529,Rose Kiprop,20009266,rose.kiprop.529@inuka.org,+254724602905,Plus,Eastern,Withdrawn,Physical Form,2026-08-18 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1530,Philip Nyangau,20009753,philip.nyangau.530@inuka.org,+254745180155,Vocational,North Eastern,Consented,Physical Form,2026-07-15 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1531,Florence Jebet,20009727,florence.jebet.531@inuka.org,+254744467634,Tech,Western,Consented,Physical Form,2026-06-01 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1532,Patrick Mwangi,20009809,patrick.mwangi.532@inuka.org,+254756389659,Scholarship,Coastal,Consented,SMS OTP,2026-03-21 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1533,Paul Ndwiga,20009884,paul.ndwiga.533@inuka.org,+254791296492,Plus,Coastal,Consented,Physical Form,2026-04-16 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1534,Stephen Jebet,20010064,stephen.jebet.534@inuka.org,+254758803102,Plus,North Eastern,Consented,Physical Form,2026-02-16 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1535,Mercy Kemei,20010077,mercy.kemei.535@inuka.org,+254777753691,Tech,Eastern,Consented,SMS OTP,2026-06-14 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1536,Paul Kipkorir,20009560,paul.kipkorir.536@inuka.org,+254729295205,Scholarship,Nyanza,Consented,Physical Form,2026-04-25 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1537,John Kimani,20009278,john.kimani.537@inuka.org,+254760436828,Vocational,Central,Consented,Digital Signature,2026-03-02 19:38:09,Active,Enrolled,1,1,0,0
INK-2026-1538,David Otieno,20010122,david.otieno.538@inuka.org,+254793189911,Vocational,Nairobi,Consented,Physical Form,2026-03-22 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1539,Emmanuel Wanjiku,20010024,emmanuel.wanjiku.539@inuka.org,+254745333553,Plus,Coastal,Withdrawn,Digital Signature,2026-07-29 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1540,Zainab Ekiru,20010173,zainab.ekiru.540@inuka.org,+254730231827,Vocational,Coastal,Consented,SMS OTP,2026-04-09 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1541,Asha Nyangau,20010037,asha.nyangau.541@inuka.org,+254745401681,Vocational,Nairobi,Consented,Digital Signature,2026-03-30 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1542,Peter Juma,20009887,peter.juma.542@inuka.org,+254722840613,Tech,Nairobi,Consented,Physical Form,2026-08-12 19:38:09,Active,Enrolled,1,1,0,0
INK-2026-1543,Evans Kiprop,20009651,evans.kiprop.543@inuka.org,+254747439430,Vocational,North Eastern,Consented,SMS OTP,2026-04-06 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1544,Agnes Jebet,20009367,agnes.jebet.544@inuka.org,+254784495437,Vocational,Central,Consented,Physical Form,2026-08-17 19:38:09,Active,Enrolled,1,1,0,0
INK-2026-1545,Francis Otieno,20010078,francis.otieno.545@inuka.org,+254795459429,Tech,Nyanza,Consented,Digital Signature,2026-05-29 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1546,Esther Otieno,20009872,esther.otieno.546@inuka.org,+254769700774,Tech,Eastern,Consented,Physical Form,2026-02-28 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1547,Florence Wambui,20009565,florence.wambui.547@inuka.org,+254758281684,Scholarship,Nyanza,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1548,Wycliffe Nduku,20009424,wycliffe.nduku.548@inuka.org,+254762169625,Plus,Central,Consented,SMS OTP,2026-08-16 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1549,Lucy Sang,20009820,lucy.sang.549@inuka.org,+254739437866,Scholarship,Rift Valley,Consented,SMS OTP,2026-03-22 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1550,Patrick Koech,20009764,patrick.koech.550@inuka.org,+254721412847,Tech,North Eastern,Consented,Digital Signature,2026-07-19 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1551,Brian Simiyu,20010048,brian.simiyu.551@inuka.org,+254756129588,Vocational,Nyanza,Consented,Physical Form,2026-07-12 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1552,Collins Omondi,20010030,collins.omondi.552@inuka.org,+254750495385,Vocational,Western,Consented,Digital Signature,2026-04-06 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1553,Peter Wambui,20009529,peter.wambui.553@inuka.org,+254720140143,Plus,Rift Valley,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1554,Rose Ochieng,20010221,rose.ochieng.554@inuka.org,+254773279628,Vocational,Nairobi,Consented,SMS OTP,2026-04-15 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1555,Rachael Ndwiga,20009987,rachael.ndwiga.555@inuka.org,+254779179543,Vocational,Coastal,Consented,Physical Form,2026-06-21 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1556,Evans Otieno,20010402,evans.otieno.556@inuka.org,+254751743250,Scholarship,Eastern,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1557,Florence Barasa,20010402,florence.barasa.557@inuka.org,+254763616693,Scholarship,Western,Withdrawn,Physical Form,2026-07-05 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1558,Halima Hassan,20009838,halima.hassan.558@inuka.org,+254738380538,Scholarship,Rift Valley,Consented,SMS OTP,2026-07-06 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1559,Gladys Onyango,20010477,gladys.onyango.559@inuka.org,+254755473821,Scholarship,North Eastern,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1560,Charles Nekesa,20010510,charles.nekesa.560@inuka.org,+254767887649,Tech,North Eastern,Consented,Physical Form,2026-03-21 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1561,Beatrice Jebet,20009729,beatrice.jebet.561@inuka.org,+254755923324,Plus,Nyanza,Consented,Physical Form,2026-06-25 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1562,Zainab Kariuki,20009918,zainab.kariuki.562@inuka.org,+254790563379,Plus,Nairobi,Consented,Digital Signature,2026-05-14 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1563,Stephen Muthoni,20010150,stephen.muthoni.563@inuka.org,+254731782890,Tech,Nairobi,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1564,Michael Kamau,20010023,michael.kamau.564@inuka.org,+254728978862,Vocational,North Eastern,Consented,Digital Signature,2026-07-25 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1565,Jane Kiarie,20010154,jane.kiarie.565@inuka.org,+254789246587,Plus,Rift Valley,Consented,SMS OTP,2026-08-19 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1566,Gladys Chelimo,20010484,gladys.chelimo.566@inuka.org,+254777458484,Scholarship,Nyanza,Consented,Digital Signature,2026-03-04 19:38:09,Active,Enrolled,1,1,0,0
INK-2026-1567,Asha Rotich,20009861,asha.rotich.567@inuka.org,+254769181754,Plus,Western,Consented,Physical Form,2026-05-25 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1568,Anita Njoroge,20010543,anita.njoroge.568@inuka.org,+254744297247,Plus,Eastern,Consented,Digital Signature,2026-02-22 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1569,Daniel Ekiru,20010399,daniel.ekiru.569@inuka.org,+254726548421,Scholarship,Coastal,Consented,Digital Signature,2026-06-18 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1570,Grace Kipruto,20010500,grace.kipruto.570@inuka.org,+254729857805,Vocational,Eastern,Consented,SMS OTP,2026-05-19 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1571,Collins Ombati,20010018,collins.ombati.571@inuka.org,+254744251215,Vocational,Nairobi,Consented,Digital Signature,2026-05-24 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1572,Patrick Nyambura,20010257,patrick.nyambura.572@inuka.org,+254712692653,Vocational,Nairobi,Consented,Physical Form,2026-04-17 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1573,David Nyangau,20010541,david.nyangau.573@inuka.org,+254748955774,Tech,Coastal,Consented,Digital Signature,2026-02-12 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1574,Moses Ombati,20010223,moses.ombati.574@inuka.org,+254726858654,Tech,Rift Valley,Consented,Physical Form,2026-08-06 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1575,Jane Achieng,20009929,jane.achieng.575@inuka.org,+254718619919,Plus,Rift Valley,Consented,Digital Signature,2026-05-05 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1576,Geoffrey Lagat,20010620,geoffrey.lagat.576@inuka.org,+254773766137,Tech,Nyanza,Consented,Physical Form,2026-07-05 19:38:09,Active,Enrolled,1,1,0,0
INK-2026-1577,Asha Odhiambo,20010739,asha.odhiambo.577@inuka.org,+254723181354,Plus,Central,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1578,Catherine Wamalwa,20010695,catherine.wamalwa.578@inuka.org,+254714608129,Plus,Western,Consented,Digital Signature,2026-07-28 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1579,Philip Barasa,20010533,philip.barasa.579@inuka.org,+254710709894,Tech,Western,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1580,Evans Ndwiga,20010717,evans.ndwiga.580@inuka.org,+254776532503,Tech,Eastern,Consented,Digital Signature,2026-04-01 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1581,Daniel Mohamed,20010717,daniel.mohamed.581@inuka.org,+254772451808,Scholarship,Rift Valley,Consented,Digital Signature,2026-07-10 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1582,Geoffrey Barasa,20010257,geoffrey.barasa.582@inuka.org,+254712765298,Vocational,North Eastern,Consented,Digital Signature,2026-06-08 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1583,Simon Sang,20010728,simon.sang.583@inuka.org,+254739449492,Scholarship,Rift Valley,Consented,Digital Signature,2026-08-16 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1584,Paul Mwangi,20010831,paul.mwangi.584@inuka.org,+254730234352,Scholarship,Nyanza,Consented,Physical Form,2026-07-23 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1585,Mary Ombati,20010443,mary.ombati.585@inuka.org,+254790758792,Plus,Rift Valley,Consented,Physical Form,2026-04-13 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1586,John Jebet,20010156,john.jebet.586@inuka.org,+254778901351,Vocational,Nyanza,Consented,Physical Form,2026-03-10 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1587,Mary Mutua,20010552,mary.mutua.587@inuka.org,+254786730941,Tech,Nyanza,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1588,Halima Kiarie,20010933,halima.kiarie.588@inuka.org,+254721800829,Tech,North Eastern,Consented,SMS OTP,2026-07-16 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1589,Grace Juma,20010705,grace.juma.589@inuka.org,+254777571106,Plus,North Eastern,Consented,Digital Signature,2026-06-04 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1590,Julius Nekesa,20010162,julius.nekesa.590@inuka.org,+254766348575,Plus,Eastern,Consented,SMS OTP,2026-03-06 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1591,Philip Lagat,20010212,philip.lagat.591@inuka.org,+254721972862,Tech,Rift Valley,Consented,Digital Signature,2026-04-08 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1592,Peter Kipkorir,20010402,peter.kipkorir.592@inuka.org,+254726910655,Vocational,Eastern,Consented,SMS OTP,2026-08-19 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1593,Stephen Muthoni,20010713,stephen.muthoni.593@inuka.org,+254721999702,Tech,Nyanza,Consented,Digital Signature,2026-05-26 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1594,Collins Wamalwa,20010334,collins.wamalwa.594@inuka.org,+254737707972,Vocational,Western,Withdrawn,SMS OTP,2026-07-22 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1595,Collins Nyangau,20010629,collins.nyangau.595@inuka.org,+254783844782,Scholarship,Eastern,Consented,Physical Form,2026-04-22 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1596,James Onyango,20010796,james.onyango.596@inuka.org,+254723147998,Vocational,Central,Withdrawn,SMS OTP,2026-07-04 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1597,Faith Ndwiga,20011047,faith.ndwiga.597@inuka.org,+254734519718,Vocational,North Eastern,Consented,Physical Form,2026-06-17 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1598,Ruth Nyangau,20011138,ruth.nyangau.598@inuka.org,+254760487993,Scholarship,North Eastern,Consented,Digital Signature,2026-07-03 19:38:09,Active,Enrolled,1,0,1,1
